"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"
"sample.571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09220688912907e-10	1.49294878673842e-43	7.47345181846557e-10	0.000805666759103363	0.000342794385217238	4.95606205924569e-08	0.000976144641373833	0.0155027004700513	0.00667088078985792	0.00081014229844896	0.0084958820510125	0.00573973201531218	0.0084480416396289	0.0413323995085132	0.0218737958316304	0.0587495674667315	0.012373826947692	0.0468631200430299	0.0480548158555667	0.0310852600883626	0.0573579184619654	0.0449561589667912	0.0895137039939824	0.077228850077987	0.0705877003615897	0.0908786110173715	0.0372629069304946	0.0307488388487066	0.0544019465185177	0.0347733222900258	0.00719900300141049	0.020929134592707	0.0118211523055333	0.0170646909708587	0.0207331982174665	0.00451160600364521	0.00517748774405742	0.00165554032616122	0.00489950035717491	0.00374038025675192	0.00441757378436761	0.000112922160079903	0.00104060695642851	0.000186819255620959	0.000675552018220397	2.20745985606152e-37	5.33733646179128e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.581"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34198883597551e-27	3.8656952007002e-07	3.8634586379287e-05	3.05271908243932e-05	0.000143516995499637	7.24364222538098e-07	0.00386610646837998	0.00259269137038244	0.00142259976325923	0.0185826948075012	0.0116832262900136	0.0108859238927906	0.00157158813494953	0.0138404096580607	0.0259217736842778	0.0380447530423214	0.0207538020569257	0.03822534062291	0.0914942939290908	0.0545068616608626	0.0336046195249862	0.0442721038368095	0.0596855164995954	0.0548624740620668	0.0398404391764626	0.0938468810408999	0.0537797474642864	0.0420227756841275	0.0362698247684571	0.0619545257526473	0.0224834376378398	0.00729771850775421	0.0139240065260816	0.0667679277457691	0.00930960738861833	0.00525799128405724	0.00813789539477113	0.00531911497952494	0.00346570630647861	0.000165118406419902	0.00166458579612571	0.00152616411979486	1.22524358020038e-06	0.000420345207063079	2.17838108141968e-05	1.46663461743004e-05	4.35418218880194e-31	0.000477942400622795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08721930288691e-09	8.01076441684028e-07	0.0118133215838085	0.000174057021890029	7.1137830244238e-13	5.86557090968439e-05	0.00708137336401844	0.000747050944261118	0.02147473446098	0.00127814573835106	0.0198476159870109	0.00163686182920413	0.0233973908970202	0.0131337937732593	0.0238190012453561	0.0224292331200571	0.0345763603953212	0.061193298529927	0.0780777529900654	0.0652418970170796	0.0358442767239086	0.0584146672388232	0.0410312651114556	0.0313622984678924	0.0701519418516034	0.0512437146042874	0.0322595130923519	0.0702815881762953	0.0424848846485746	0.0283992338853617	0.0153367356952294	0.047321652431339	0.0224465295245211	0.0161919541650897	0.0165868859759333	0.00730015609941836	0.00754782846186486	0.00237666967666571	0.00196483226046558	0.00939055788782927	0.00156860414433111	0.00421247969550259	0.000288359827872805	1.20231476136723e-05	3.8492173208533e-28	4.34673879060306e-10	1.6462701556356e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.601"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03330876670385e-10	9.65224683652858e-54	0.00019504700739365	0.00161983063169868	3.94441760699233e-09	2.40043781816962e-06	3.51204791661224e-05	3.9202879535994e-09	0.0182128814087297	0.0103205084852369	0.0228234105807074	0.00518779199908988	0.0226351083080558	0.0350190583172866	0.00298870322642827	0.0472848718843539	0.016592787063102	0.00460947083309139	0.0278415483781998	0.051762606347917	0.0692202684319371	0.0406974895333264	0.0697821252834346	0.0551981537844981	0.0386188259913448	0.0199244260940618	0.0392534097188004	0.0738372869842354	0.0576314455633768	0.0249826126098234	0.0393534748759099	0.0262482083385201	0.0168460105753819	0.0245643292854125	0.0675283485080557	0.0129688532577332	0.0291839930680434	0.00357079431354227	0.0158865190729915	0.000218897159149673	0.0013223220989236	0.000856056690285504	1.04934887529224e-07	7.79065998493155e-07	0.00517045234008233	1.58622388517764e-06	1.82579446904436e-15	2.07254004503292e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.611"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23721910765983e-09	7.69255943425402e-10	7.77125402208203e-08	0.00147746830828023	1.65110907802523e-10	0.00400864324760143	0.0129288757301795	2.03116196409339e-05	0.00497826182183971	0.0172168664304374	0.00744160413569123	0.0229327760128341	0.0189335093960963	0.00653248617778409	0.0318854711243272	0.0122179908825134	0.0360863593088317	0.0540366541152922	0.0254991445950147	0.0716587376313221	0.0737604690480887	0.0797572811219795	0.0347247044858867	0.060902840289487	0.0385150803832298	0.0576961429610497	0.0796640244083212	0.0936680131373504	0.0306381477440481	0.0169809089891887	0.0204681523447283	0.0120168203751042	0.00680867686102841	0.0100486276300018	0.00911086220447788	0.00581358970592799	0.0137754570411798	0.00818594446802452	0.0158341730057904	0.000114211679072123	4.07330502832329e-05	0.000111330932727074	0.00193113112704594	1.07050374318648e-06	4.62849977220462e-05	0.000814485406471857	0.000715591676229142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.621"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33767096061457e-32	3.3654453883993e-05	3.90187720094961e-07	6.01651450004502e-15	0.01213740940543	9.64196559064985e-05	0.000701782568923434	0.00188714901176363	0.00482282595995616	0.0097688022379602	0.0114775912608218	0.0234290268094185	0.00612804790247147	0.031314700059401	0.0044336742680273	0.0418428027249796	0.0409297568216573	0.0334541564511971	0.0514346457885573	0.0540330635634702	0.0258957674945575	0.0447945219313274	0.0857827274152523	0.0686083268602688	0.0413842475680663	0.0540491590494594	0.110648672347772	0.0538497373055642	0.0161370388974778	0.0152836481553913	0.0328506297347162	0.0152219494210053	0.0254668457020984	0.024688957515147	0.0176406047995019	0.0197952615898117	0.00361366321990535	0.00328526535548766	0.00871583863253697	0.00411820543274727	0.00023199944241933	5.7635406928915e-06	2.33644861799015e-07	2.62263491230418e-06	7.71183772088557e-14	2.40999910980309e-06	1.56373909367614e-10	3.02190614711043e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.631"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38527403323333e-30	4.03981608434486e-05	1.30061413386888e-10	3.70167138142852e-11	8.02276037706994e-12	1.38620848438964e-09	0.00690591455164184	0.000448069167150849	0.0248487593375753	0.015649100590799	0.00528774679890339	0.0184332505460095	0.00378342143283691	0.0181798933967127	0.0123052391584961	0.0279185853598106	0.0178464450621902	0.043766832021139	0.055668201783311	0.0502862726628629	0.0687343077510855	0.0682765879678515	0.0283213636735403	0.0357828283848039	0.0698044513456353	0.0496933614046471	0.0535146946462506	0.051131211148799	0.035411216311285	0.0704310501352234	0.0212732218612491	0.0282282891701025	0.0280706191302733	0.01729500537342	0.0323843001189102	0.00616873027998778	0.00211830792572251	0.00494489567877944	0.00934416194748817	0.00548398701517864	0.00729169812560614	2.20936031063721e-06	1.67284725668507e-05	2.41293955047496e-05	1.1210573800971e-10	3.3812134974483e-09	0.00488450829086679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.641"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26776463566279e-09	7.82753465146987e-58	1.06378808928346e-09	0.00300940037597244	6.68999796335255e-07	1.39515503789216e-07	0.000253383439791465	0.000282376698992825	0.00301897455665121	0.0182509988227393	0.0223012032121564	0.0238238584756701	0.0436912115511134	0.025658131221305	0.0225535426921413	0.0504417746436307	0.025747776828966	0.0531830174621907	0.0479096114037202	0.0419937558269651	0.0439660332976649	0.0373458412929076	0.0514305590622375	0.0843548703408791	0.0608375635279113	0.0265276962581754	0.0519337389678253	0.0326392287693528	0.0180156310388295	0.0616660847635385	0.0457218191260858	0.00623678123601951	0.0137375569886966	0.0205096574080092	0.00623409936008344	0.0137379463265773	0.0226221829405079	0.00179579375214952	0.000415290398948697	0.000498714955797977	0.0176343062712717	1.05271391491809e-05	2.34118350134517e-13	5.65909654423696e-08	2.68224693067931e-06	5.50688039222311e-06	5.47415253259826e-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.651"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04655628833816e-10	2.91648217947946e-20	0.00282383767594762	6.94512018953814e-05	1.71174760280733e-14	5.33903498642576e-06	5.54078600063193e-07	0.00202020038167145	0.00897633827569974	0.00950948380361295	0.00525169721919329	0.00898490512428201	0.00145456949586704	0.0116763753543463	0.0277272183872468	0.0385104642340604	0.0232016565299578	0.03565830090751	0.0285087022999963	0.0376702048571672	0.0468511748625073	0.110124190885063	0.0976426481076495	0.0199308463112772	0.0452521303015209	0.06406685304549	0.0459996688839291	0.0660555883441438	0.0377926865725961	0.0341401812469707	0.0172059746014719	0.0239295187811613	0.0385595017163165	0.0632817466001476	0.0145573832461348	0.00569821296641718	0.00428875596918676	0.0160033054769428	0.000896632377649818	0.0034236509334886	0.00223728805037724	3.57058112577023e-07	1.14908966977666e-05	2.69454344018073e-08	5.08370786845484e-18	4.92242224430245e-18	8.86352599882517e-07	1.13863022792006e-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.661"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148806886479056	0.000311589344173149	7.9311101277563e-06	0.000587188849449605	0.0232381689754282	0.00198823497704353	0.0021183583141171	3.43467557298288e-05	0.00155244711709632	0.00254350713751257	0.00330939805107163	0.0232310872644969	0.00872173027937221	0.00575411411720875	0.0183815094208024	0.0324777516869766	0.064030925519038	0.0239337730377737	0.0446334517996425	0.0117605102152439	0.0322493975194177	0.0851442357831274	0.0838392915920336	0.0458131500494637	0.0478885086899879	0.0562083209190439	0.106576566247062	0.0487458324783969	0.0653729054863248	0.0289759892040357	0.0263135120353982	0.0239178639295037	0.025496949624764	0.00575164419688934	0.0139283798855955	0.00934073275399347	0.000766059032917119	0.00530351459514929	0.000220773348720586	0.000176290715556566	2.52245412426796e-05	5.52866656755377e-05	9.6563919548006e-10	2.15326195367205e-14	0.00424541564019905	0.000147441479597605	3.25911761929508e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.671"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40046991743197e-13	3.82831427627834e-33	0.00128547957998416	0.000288065288977369	0.00149491570858097	0.000338911581804913	9.73450079821207e-06	0.000775459464836977	0.00271896520233484	0.0051747052103912	0.0256430956357247	0.00557526136191148	0.0287863495992074	0.0512438020611543	0.0252971584620275	0.0598301468330475	0.0275860922339494	0.0382092565310521	0.041291587449811	0.0863120071398346	0.0279692925686784	0.0147888592992533	0.0619733298937053	0.0834691079566689	0.033006436204567	0.0445683920767857	0.05433430524263	0.0241613544321161	0.023299580820531	0.0367032417656535	0.0534581181901614	0.0201194298238635	0.0225383039551873	0.0391980925856533	0.00605453928514382	0.0254026944730497	0.00371561415316662	0.0100463469913307	0.00120169436552472	0.00180689273154263	0.00548992639601944	2.36177632208511e-05	0.000106152348588046	0.000352373392863137	2.18018203395548e-06	0.00160239912128904	2.41631721954629e-10	0.00274672989357219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.681"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.592738363978e-20	9.72787212459781e-15	1.50256430175021e-06	2.7284885347267e-13	1.30027226113889e-05	6.39019648499671e-06	1.15465486626004e-05	0.00461669268476195	0.00374625418214458	0.000829015375010376	4.42495803306161e-05	0.0178640364900004	0.00205794747699854	0.018066398917095	0.0302991178894163	0.00666082344862578	0.105404847194419	0.0293311083392389	0.0302572127998207	0.0690599857015533	0.10000824166891	0.042334154245676	0.0632589775111132	0.0300152319077767	0.0158560312529517	0.0418203750403465	0.0576484709358957	0.0626726728780289	0.0264463478689244	0.0392349299498932	0.0732827925035621	0.0393711336219928	0.0111517246778653	0.0313532503191525	0.0228229402740777	0.00650449988793586	0.00537505342233846	0.0111953111591389	0.00131039625127248	5.4769787571525e-06	2.82392689138892e-05	3.29417235092236e-05	6.29610492358053e-09	2.10077132902529e-07	2.36820276754706e-10	2.5808369665265e-24	4.57930151249216e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.691"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56728308507133e-05	0.000780348818591027	0.000346188390892099	5.99148102974735e-09	5.82432796034287e-16	0.00110449553957417	0.000104824424289553	0.00571320439022437	0.0159063711043812	0.0213290889290613	5.70325878399414e-05	0.00352535565815135	0.00472300600516735	0.0164185224519575	0.00735424015542824	0.00896845209824629	0.0343139586259064	0.0151573301017976	0.0519009384476054	0.0399400599171583	0.0573729994378402	0.0357235005762385	0.061425949689469	0.0328255864417602	0.0766494967157521	0.0554104040160424	0.0205630344445365	0.0256335122264232	0.0429322145052031	0.0441689924026604	0.0378457582198627	0.0865212411478727	0.0398688419295526	0.0409972760037527	0.00878066077206905	0.0902424496122885	0.00121865482656053	0.00221028445755463	0.000201432884135897	0.00230800992735601	0.00832845178610667	0.000289960380062655	2.44566823957801e-05	0.000769020968098964	5.74632702991751e-10	4.46044728218837e-10	3.63344500497599e-13	2.87124567598598e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.701"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77316214301194e-42	8.23709864521351e-05	0.00589450862347316	0.00282254906023226	0.0124867588260603	0.0042363707614198	0.000643577576775127	0.00336952052724109	0.00145008748508505	0.0110076339700192	0.00534495996167425	0.00525946155105	0.0309878686364909	0.026285258577861	0.00339441568843339	0.0539909028121356	0.0540378748390904	0.0416255807882656	0.0164799061558012	0.064181862632553	0.0525637076421027	0.0435186684327152	0.0735496353558572	0.0379800514011862	0.0478642953886685	0.0602272309897725	0.0349817064587166	0.0346976773602289	0.0401792682699361	0.0476800326790224	0.0529832654483334	0.0322143524527187	0.022025651576377	0.00691314833522436	0.0182439833702218	0.00245125823996945	0.0316181437519913	6.18490268610478e-05	0.00695589149215299	0.00146395318013669	2.67237360969239e-08	1.07135275781872e-06	0.00824130483225373	6.84358113157432e-17	3.96728366717979e-16	2.35677894516328e-06	3.1711534701148e-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.711"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97369108232007e-57	1.85027179641014e-07	5.47985376618979e-07	1.08252124479282e-15	0.000141284838304584	6.53084235667057e-05	0.000695315452285626	0.00285786059460492	0.00778363312995984	0.00251226140395466	0.00209768358403731	0.0203488114737968	0.00998314392103743	0.0185683400768077	0.0128141122243281	0.0172681920765869	0.0137568762102584	0.0151469462307545	0.0153698581795417	0.0577469319261752	0.0276652762151024	0.1036570636639	0.063480914642574	0.0408219749152985	0.0750290077699659	0.0441647138768804	0.0924078710787865	0.1040811942763	0.0497942192567156	0.0037603634112499	0.0132481731751709	0.016867515628373	0.0450815816569377	0.0118116941987205	0.0495559347227971	0.0198695864867871	0.0163978231685508	0.00178460683060929	0.0023151728971128	0.0135912211727561	0.000115466099267948	0.00432961471591567	0.00299697676825288	1.09706013173643e-05	3.69100806202515e-06	1.89582316115504e-12	7.90021421039963e-08	3.14066209643475e-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33179138253249e-42	0.00285278135014023	6.98019501252363e-07	3.50778027302216e-05	0.000639303702775049	5.55003174774098e-05	0.0138626033761389	0.00858781378645568	0.0166009433569429	0.0108404163808104	0.0036659505571937	0.00517206012998608	0.0118691720295712	0.0208815044567337	0.00279072870572624	0.0224069648832719	0.0302423476247652	0.0609549185698585	0.0412658063798216	0.0555005320581338	0.0321886122197378	0.0561031612981838	0.0551307704618841	0.0507009583589798	0.0895119893204843	0.0463314033941569	0.0430970695703485	0.0571421679504474	0.0648508202390502	0.0845280030048565	0.0153053563589452	0.0150642414796703	0.00554263357936266	0.0214804762872457	0.0179282837174845	0.0138390217355574	0.0105759387584855	0.00347607821417037	0.00662196156663522	1.84829226639555e-05	0.00198989347516319	3.36502381625671e-05	4.56412527050964e-10	0.000313895409766669	2.74424361625e-12	6.49118617764242e-09	2.28521116675569e-27	1.8058332833994e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.731"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36973661894994e-14	6.76493540018048e-44	0.000303246817506997	4.28776082869321e-05	0.000183435254724452	3.67273196350048e-06	2.02141259890992e-05	0.000575435617348485	0.0289006442930122	0.00481132363355175	0.00188259978002786	0.0233038410393812	0.0108115831218216	0.0269674477371899	0.0183500244545952	0.00907252596596249	0.0608889388619619	0.0133322011468441	0.0381606518820924	0.0394746769453004	0.0302296336810805	0.0267524660765938	0.0708149293675637	0.0756859244172229	0.0594572936949974	0.0907371163827409	0.0500564872165806	0.0395826107105255	0.0333439607267987	0.0543966786601226	0.0262938763140526	0.0606821632450238	0.0254614785333319	0.0317159846802711	0.00453723199748902	0.0150533230403895	0.00194217302683764	0.0224940634163563	0.000165594970897281	0.0034875972719662	2.24771784118939e-05	1.21601309221197e-06	3.78297080280014e-07	6.2999074374894e-11	2.82716146858768e-41	1.58935732722509e-45	8.06005852743823e-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.741"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07040077470712e-24	1.59417692293395e-19	6.91859516778095e-10	2.37315122350971e-09	2.04702389051325e-09	3.83768756478507e-07	0.0124955553964995	1.60216075224403e-06	0.00582835787820617	0.0258127088066516	0.00301661474072361	0.00461596382595334	0.016785672053509	0.0117879541757511	0.0743733990327387	0.0107905757911761	0.0405170809387136	0.0268258691771037	0.0177440513153751	0.0392985077273993	0.0503907347188061	0.0307205357459196	0.035502595890168	0.02893518655559	0.0288500431017069	0.0775400481533227	0.0412796518448238	0.0859340148325076	0.0774882727678676	0.025017428301386	0.0316986765602145	0.0130398561960135	0.0541039445494901	0.0334689066895492	0.0214079411069722	0.00999779248822881	0.0158402750670316	0.0241820742974779	0.0117634627836324	0.00167449894167427	0.00310921446925294	0.00305728687931992	0.00115670640517767	1.16097373571978e-05	9.41729251405461e-10	4.20614014035065e-17	3.22959345138412e-62	0.00393493907343588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.751"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78298099568783e-32	5.79609100666964e-15	2.30132245647159e-07	8.63450320987462e-06	0.000131117137860293	0.000682273208892799	0.000571185966997231	0.00321697848970512	4.95730264053006e-05	0.00128088271892802	0.00116784856724854	0.00898027615047192	0.0145382791300659	0.0147222267822108	0.0176081579477531	0.0168150481516024	0.0409240359891009	0.0306570654993196	0.0450173771504666	0.09140988535561	0.0439146243892107	0.058719997551	0.0425893964003978	0.0897127377505969	0.0477369773984778	0.0758215382555205	0.0639691024108535	0.0677381083073191	0.0199874135287949	0.0366291121932791	0.0608582144079813	0.022657031438827	0.0142048811987953	0.0167272692846642	0.00723433742064671	0.0185723190129099	0.00156645585262378	0.000792905870850576	0.0116668247489984	0.00944271901861117	0.00141474601353403	0.000221560902960331	1.31690987080092e-15	1.92621473413347e-06	3.99084413352583e-07	3.83254358971274e-05	1.50809708370018e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.761"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.28425593758585e-13	3.30180509506929e-23	3.89672915578191e-31	0.000806941454525961	2.35709113104157e-06	0.00328373286648149	0.000744798115277813	0.0012021767402702	3.1964675724019e-05	0.000234307528403852	0.00267620032131941	0.0239046871966347	0.0142720798588115	0.00710667240011245	0.016508682880632	0.0620010155748878	0.0295660147125225	0.0688520151976287	0.0635022485897327	0.0422701594806401	0.0390532443862275	0.0220260420222774	0.0452965724922123	0.0420108515507742	0.0539691575029742	0.0323960785792012	0.0526782712385895	0.0423705112326049	0.0812718801161283	0.0329891356845528	0.0516164686609258	0.0244025423088605	0.00279016794259216	0.0260813411393437	0.0126505809375585	0.0227887448648529	0.0147007307983044	0.00848246285885418	0.000868458299490321	0.02024220327517	0.0061454386911983	2.46290543016071e-05	0.000389773166640901	5.30622503770526e-09	0.00411590490260393	9.02140805653982e-13	0.023672710173891	3.8127177599956e-08	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.771"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70430668982715e-17	1.6376270738328e-05	8.31969407833208e-18	0.00459552057232423	1.37566679482005e-07	0.0106027398667881	0.000405821843587896	0.000708804433274398	0.0019954155248046	0.00292065700222397	0.0194663604353254	0.0356858614972461	0.02382521844215	0.0161743337172799	0.000371312567453826	0.0394789564175906	0.0373433797924699	0.02470758447557	0.0426830247535216	0.0749644151663291	0.0131508973287282	0.0747044299887728	0.0720530740486036	0.0454475332744361	0.0411031880537668	0.0475587290680725	0.0457137530039345	0.0461224877491252	0.0517025021720905	0.0356164520815485	0.0302165360578374	0.0203635941514096	0.00305116646137234	0.0226690939330269	0.0420280634700634	0.025534667905497	0.00688592902924825	0.00479389861515763	0.000719947543270567	0.0288949911089581	0.000826535271584426	0.00451004141249473	9.44672995851346e-06	0.000149476596985102	4.65909031166886e-17	6.26284907968904e-10	0.00022764397241474	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.781"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0288699020906e-42	0.000293756950551222	0.000109232992214958	8.96043801315301e-09	0.00316530788499294	0.00671864354907106	0.00179472234024851	5.41743259848283e-07	9.62663344408285e-05	0.00494404495499817	0.0019026499480681	0.0210767393015384	0.00783093091545582	0.0123048391128954	0.00229891697211732	0.0137888941606533	0.0223172241525918	0.0342929724851366	0.0517148829982009	0.0452763882377117	0.0244999183167799	0.0604765964760315	0.0797609523265357	0.0891746825451174	0.0220363034337445	0.0222371019444383	0.0661323516954857	0.0479125760207539	0.0719237515242466	0.0874181636884808	0.0343136470589425	0.0401420959150568	0.0194333567389963	0.00604968671413443	0.0322037367764327	0.0051825860480721	0.0142406148461688	0.00678176283283341	0.00814952483966476	0.00710453426949183	0.022584608829479	0.00226862835933893	1.48348086614609e-05	8.31234074125355e-09	4.54723045697363e-13	3.09715794122367e-05	4.01043201440773e-08	6.77761566212677e-31	0	0	0	0	0	0	0	0	0	0	0	0
"sample.791"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000319966714164535	1.01201358503187e-10	6.15315147066055e-09	2.75677933231857e-07	4.96564948424655e-06	1.98209685142988e-06	0.00327976360496052	0.000873198299995744	0.000175934928180063	0.00232898782703132	0.00555554283745803	0.0158030376974589	0.00226608832454642	0.0110664139429719	0.031006497962033	0.014523429112521	0.0432449607827297	0.0125469762359609	0.0481358643305818	0.085160473603444	0.0273116599533708	0.15041615697803	0.0603138235263573	0.0373562140526375	0.0323130042435538	0.0465518123133992	0.0311255195543402	0.0863590510680272	0.0532596814574572	0.0394706400886199	0.0153352951397939	0.0297951836796022	0.0134981131375437	0.0260527423909405	0.00587231773972228	0.0318321031472384	0.00641881082468324	0.00135253582435245	0.00797672510109823	1.84422220880506e-05	0.017618491213408	0.000132744638187578	8.46463525530764e-16	0.00332456531924578	5.77361295703475e-14	2.3789381709023e-13	5.03347243262641e-10	0	0	0	0	0	0	0	0	0	0	0	0
